"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CHD61",3.55835378546322e-13,0.419019312316008,0.557,0.465,5.86487870920048e-09,"DN T cell","CHD6"
"CUX12",3.97430996114716e-13,0.431079288727987,0.6,0.482,6.55045767796275e-09,"DN T cell","CUX1"
"NUCB22",9.32234613691075e-13,0.32324310070787,0.742,0.605,1.53650909028563e-08,"DN T cell","NUCB2"
"NDRG1",1.23475223520987e-12,0.399394616583788,0.537,0.434,2.03511863407291e-08,"DN T cell","NDRG1"
"NCSTN",1.31224485796549e-12,0.476075036896116,0.4,0.296,2.16284197489872e-08,"DN T cell","NCSTN"
"KLHL51",2.09811976502554e-12,0.420250193365269,0.447,0.331,3.45812099671509e-08,"DN T cell","KLHL5"
"ZNF217",2.11034365989455e-12,0.364241976767674,0.421,0.308,3.4782684202382e-08,"DN T cell","ZNF217"
"PUM12",2.13174934431754e-12,0.309962904705714,0.678,0.584,3.51354926930417e-08,"DN T cell","PUM1"
"RIDA",2.56860992248562e-12,0.345830049023257,0.256,0.155,4.2335828742408e-08,"DN T cell","RIDA"
"ITGA61",3.03077606089783e-12,0.457349973643132,0.26,0.159,4.9953251035718e-08,"DN T cell","ITGA6"
"TLE42",3.55321997421681e-12,0.356145045233806,0.563,0.433,5.85641716150415e-08,"DN T cell","TLE4"
"ANKH1",3.65144126838569e-12,0.313096666747623,0.497,0.361,6.01830549855329e-08,"DN T cell","ANKH"
"ITPR31",3.79181633332038e-12,0.341009147526233,0.28,0.174,6.24967168057865e-08,"DN T cell","ITPR3"
"CCDC911",4.16636748508385e-12,0.456369099035322,0.567,0.484,6.8670068889152e-08,"DN T cell","CCDC91"
"NR3C22",4.61197231257801e-12,0.463508699861048,0.479,0.36,7.60145276559108e-08,"DN T cell","NR3C2"
"SMYD32",4.62096336313187e-12,0.529133594992757,0.499,0.387,7.61627181511394e-08,"DN T cell","SMYD3"
"BTBD111",5.881796794534e-12,0.333863467962365,0.274,0.162,9.69437747675093e-08,"DN T cell","BTBD11"
"ZNF615",7.43568545737098e-12,0.366247635425796,0.396,0.286,1.22554967708388e-07,"DN T cell","ZNF615"
"SNX251",9.05868695681352e-12,0.411956928777851,0.332,0.225,1.493052784222e-07,"DN T cell","SNX25"
"ZNF280D2",1.04329217499373e-11,0.376933980632664,0.541,0.431,1.71955416282467e-07,"DN T cell","ZNF280D"
"SLC38A22",1.66304480228104e-11,0.346270832068575,0.573,0.472,2.7410304431196e-07,"DN T cell","SLC38A2"
"HBP1",1.75711497098576e-11,0.333989079182017,0.406,0.298,2.89607689517873e-07,"DN T cell","HBP1"
"CNTRL1",1.83161627856012e-11,0.370319672963602,0.672,0.583,3.01886995032279e-07,"DN T cell","CNTRL"
"PRKCA2",2.11436005219365e-11,0.418752569787151,0.392,0.277,3.48488823802557e-07,"DN T cell","PRKCA"
"PPP3CC2",2.17602576539036e-11,0.305358844843435,0.688,0.553,3.58652566651638e-07,"DN T cell","PPP3CC"
"JUND2",2.347905992712e-11,0.332534871185256,0.893,0.849,3.86981865718792e-07,"DN T cell","JUND"
"XRN1",2.63695566418683e-11,0.342736803182234,0.658,0.584,4.34623032571274e-07,"DN T cell","XRN1"
"OXR11",3.25588023766905e-11,0.352630658510807,0.515,0.407,5.36634180772613e-07,"DN T cell","OXR1"
"TXNDC111",3.27040558675451e-11,0.361044248666209,0.445,0.338,5.39028248808879e-07,"DN T cell","TXNDC11"
"EIF5B1",3.30967236718145e-11,0.354059791394968,0.646,0.566,5.45500199558847e-07,"DN T cell","EIF5B"
"TARS31",3.45188641486043e-11,0.318753523022205,0.268,0.162,5.68939918897295e-07,"DN T cell","TARS3"
"EEF1D2",3.51010226204068e-11,0.267605181008491,0.928,0.819,5.78535054829544e-07,"DN T cell","EEF1D"
"IMMP1L1",4.6147837115264e-11,0.400720645314705,0.378,0.272,7.60608651333781e-07,"DN T cell","IMMP1L"
"MOSMO",5.38172551787328e-11,0.32465029347903,0.258,0.156,8.87015999855875e-07,"DN T cell","MOSMO"
"PACS11",7.21661972447715e-11,0.378750460773057,0.539,0.418,1.18944326298832e-06,"DN T cell","PACS1"
"SUN21",7.55087921526182e-11,0.334541961290267,0.437,0.324,1.24453591225945e-06,"DN T cell","SUN2"
"MAPK1IP1L1",8.14149843048733e-11,0.312764161786386,0.654,0.585,1.34188177131292e-06,"DN T cell","MAPK1IP1L"
"ZNF6442",1.46148435668262e-10,0.363119707783446,0.684,0.607,2.4088185166843e-06,"DN T cell","ZNF644"
"SLC41A22",1.46265969671955e-10,0.320543598808465,0.445,0.328,2.41075571213317e-06,"DN T cell","SLC41A2"
"ARIH1",2.08688437116883e-10,0.303919298318261,0.742,0.69,3.43960282056047e-06,"DN T cell","ARIH1"
"NAP1L11",2.25902816691769e-10,0.269733073104704,0.712,0.636,3.72333022471374e-06,"DN T cell","NAP1L1"
"VGLL42",2.38872563381224e-10,0.444885704647936,0.308,0.215,3.93709758964934e-06,"DN T cell","VGLL4"
"ZNF6092",2.92616062516705e-10,0.371226425667641,0.577,0.48,4.82289794240033e-06,"DN T cell","ZNF609"
"GMDS1",2.99442029929385e-10,0.477422554926811,0.477,0.37,4.93540353729612e-06,"DN T cell","GMDS"
"ZRANB2",3.51041094455268e-10,0.309144081577365,0.614,0.542,5.78585931881172e-06,"DN T cell","ZRANB2"
"PDSS2",4.71542663739882e-10,0.380060250588589,0.59,0.497,7.77196618376073e-06,"DN T cell","PDSS2"
"JADE11",4.7452994329191e-10,0.325747960728703,0.338,0.233,7.82120252533726e-06,"DN T cell","JADE1"
"MAP3K51",4.78488755605233e-10,0.288914341056595,0.461,0.346,7.88645166988544e-06,"DN T cell","MAP3K5"
"PHF141",5.21186999418497e-10,0.382467061929923,0.563,0.467,8.59020412441567e-06,"DN T cell","PHF14"
"HNRNPDL2",5.51941616496554e-10,0.315309717185184,0.602,0.531,9.0971017230962e-06,"DN T cell","HNRNPDL"
"SCAPER1",5.99544872344377e-10,0.380226517320275,0.65,0.564,9.88169858598003e-06,"DN T cell","SCAPER"
"FTO",6.11708079763059e-10,0.417724396538187,0.529,0.437,1.00821725706547e-05,"DN T cell","FTO"
"SPIDR2",6.18121981254874e-10,0.263266907734515,0.668,0.55,1.01878864950428e-05,"DN T cell","SPIDR"
"RUNDC3B1",8.64462047129543e-10,0.390215603784439,0.431,0.335,1.42480634607891e-05,"DN T cell","RUNDC3B"
"HERC3",9.93540323675408e-10,0.313704610657149,0.66,0.587,1.63755316148181e-05,"DN T cell","HERC3"
"VWA81",1.01823165726047e-09,0.330064533159304,0.571,0.474,1.67824941749671e-05,"DN T cell","VWA8"
"PARP11",1.06455462921721e-09,0.348127517202786,0.37,0.274,1.7545989398758e-05,"DN T cell","PARP1"
"ESYT32",1.12058762064543e-09,0.297044809171067,0.342,0.23,1.8469525163478e-05,"DN T cell","ESYT3"
"MATR31",1.26327214258841e-09,0.257131910788527,0.831,0.768,2.08212514541421e-05,"DN T cell","MATR3"
"AQR",1.659121745349e-09,0.362309524060706,0.537,0.454,2.73456446068421e-05,"DN T cell","AQR"
"SRSF101",1.69310251352104e-09,0.273421384435466,0.634,0.551,2.79057156278538e-05,"DN T cell","SRSF10"
"ZCCHC22",2.81493372072521e-09,0.266756811246932,0.465,0.37,4.6395737584993e-05,"DN T cell","ZCCHC2"
"EXOC2",3.98514802182273e-09,0.330209315445707,0.561,0.477,6.56832096956823e-05,"DN T cell","EXOC2"
"DPH6",4.58322718527076e-09,0.408684147739059,0.455,0.366,7.55407504676327e-05,"DN T cell","DPH6"
"AFG1L1",4.61029213214742e-09,0.311940887925694,0.29,0.194,7.59868349220538e-05,"DN T cell","AFG1L"
"PCMTD2",5.89071981634136e-09,0.287552254668025,0.531,0.448,9.70908440129383e-05,"DN T cell","PCMTD2"
"NNT1",6.26786430009478e-09,0.369417040619502,0.437,0.349,0.000103306939394162,"DN T cell","NNT"
"USP35",6.60316079901473e-09,0.275027691698266,0.716,0.655,0.000108833296289361,"DN T cell","USP3"
"TSPAN51",7.02564204914955e-09,0.283298535771037,0.364,0.251,0.000115796632254083,"DN T cell","TSPAN5"
"RAPGEF52",7.03452883858734e-09,0.332199949569393,0.445,0.337,0.000115943104317596,"DN T cell","RAPGEF5"
"FAM13B1",7.42184047100877e-09,0.30601647685752,0.692,0.636,0.000122326774643166,"DN T cell","FAM13B"
"MGA",7.64268729775874e-09,0.290832574941576,0.495,0.401,0.00012596677204166,"DN T cell","MGA"
"ICAM22",8.2150247529817e-09,0.287051194105938,0.481,0.387,0.000135400037978644,"DN T cell","ICAM2"
"MAGI32",9.14874928535106e-09,0.394367150848841,0.441,0.338,0.000150789685721156,"DN T cell","MAGI3"
"WAPL1",9.34380800964034e-09,0.305874257835673,0.618,0.55,0.000154004643614892,"DN T cell","WAPL"
"RAB3GAP11",9.61402928080986e-09,0.402089163425411,0.561,0.501,0.000158458430606308,"DN T cell","RAB3GAP1"
"UBA62",1.12082753309178e-08,0.289893201103004,0.777,0.707,0.000184734794004188,"DN T cell","UBA6"
"PEBP12",1.32590141970344e-08,0.270998998044197,0.559,0.484,0.000218535071995521,"DN T cell","PEBP1"
"SRSF72",1.35096629169055e-08,0.288036343019465,0.527,0.444,0.000222666264196437,"DN T cell","SRSF7"
"ZNF827",1.37278394725465e-08,0.309395290175264,0.258,0.168,0.000226262250186512,"DN T cell","ZNF827"
"CCNY1",1.37303211082166e-08,0.363270148297401,0.626,0.56,0.000226303152505626,"DN T cell","CCNY"
"NEB1",1.39126054436434e-08,0.276293207969696,0.453,0.366,0.00022930756292213,"DN T cell","NEB"
"ABL11",1.55733334942475e-08,0.346701016014759,0.332,0.238,0.000256679682652188,"DN T cell","ABL1"
"OPTN2",2.07679761384043e-08,0.286166135866244,0.616,0.535,0.000342297782713179,"DN T cell","OPTN"
"ADD12",2.48051621867358e-08,0.259918939159909,0.648,0.59,0.00040883868316178,"DN T cell","ADD1"
"KAT6B1",2.59113219110613e-08,0.274900774735443,0.652,0.566,0.000427070407738113,"DN T cell","KAT6B"
"CMSS12",2.64169774424748e-08,0.46174516231261,0.326,0.235,0.00043540462220687,"DN T cell","CMSS1"
"VPS13A2",2.65859352866962e-08,0.344194599234081,0.573,0.506,0.000438189385395327,"DN T cell","VPS13A"
"YTHDC2",2.71660971161718e-08,0.348640883244279,0.39,0.307,0.000447751612668744,"DN T cell","YTHDC2"
"STRADA1",3.23853436618497e-08,0.279067151538858,0.37,0.28,0.000533775234234607,"DN T cell","STRADA"
"CBFB1",3.29864944425932e-08,0.307694094380843,0.372,0.285,0.000543683401402822,"DN T cell","CBFB"
"URI11",3.73468545127681e-08,0.296997215208879,0.543,0.465,0.000615550856079445,"DN T cell","URI1"
"NCK11",3.84533687853986e-08,0.295091563378862,0.571,0.502,0.00063378842432094,"DN T cell","NCK1"
"MRPL12",4.16920864238354e-08,0.301326804198714,0.598,0.537,0.000687168968437655,"DN T cell","MRPL1"
"PKD2",4.56574145414475e-08,0.351318315293467,0.302,0.22,0.000752525506472137,"DN T cell","PKD2"
"B4GALT52",5.14883853048684e-08,0.378501754788517,0.567,0.49,0.00084863156659484,"DN T cell","B4GALT5"
"NUCKS12",5.41329083277499e-08,0.272910177973055,0.73,0.66,0.000892218595057974,"DN T cell","NUCKS1"
"RBM18",6.30826869220839e-08,0.317336748066486,0.274,0.194,0.00103972884584979,"DN T cell","RBM18"
"GALNT21",6.68958459818451e-08,0.315885165655781,0.33,0.244,0.00110257733347277,"DN T cell","GALNT2"
"HNRNPH1",6.9774111574082e-08,0.278546974577129,0.66,0.596,0.00115001690696402,"DN T cell","HNRNPH1"
"SLC38A1",7.45310738942345e-08,0.33089053143099,0.26,0.185,0.00122842115992477,"DN T cell","SLC38A1"
"L3MBTL33",7.94075681185455e-08,0.254547790076153,0.388,0.295,0.00130879553772987,"DN T cell","L3MBTL3"
"ANKRD282",8.3222030429333e-08,0.25059066229635,0.571,0.463,0.00137166550553627,"DN T cell","ANKRD28"
"STK261",8.67142944856555e-08,0.292027041336331,0.501,0.423,0.00142922500171257,"DN T cell","STK26"
"DTNBP11",9.1525331301153e-08,0.324977819680459,0.539,0.476,0.0015085205105056,"DN T cell","DTNBP1"
"ATP2A21",9.42370949875022e-08,0.293515491511912,0.421,0.342,0.00155321579958401,"DN T cell","ATP2A2"
"CHM",1.16936552385904e-07,0.354209732799769,0.388,0.31,0.00192734825642447,"DN T cell","CHM"
"ABI1",1.24634646050959e-07,0.274366350550564,0.682,0.625,0.00205422823621191,"DN T cell","ABI1"
"ESCO11",1.35939230708942e-07,0.256268838027118,0.644,0.57,0.00224055040054478,"DN T cell","ESCO1"
"ACBD6",1.46191300122034e-07,0.364415067517439,0.638,0.581,0.00240952500861136,"DN T cell","ACBD6"
"GLDC",1.62653288983936e-07,0.250779167155861,0.316,0.232,0.00268085150903323,"DN T cell","GLDC"
"SENP7",1.84522730963771e-07,0.254195215960096,0.531,0.446,0.00304130365174487,"DN T cell","SENP7"
"CEP571",2.02179313296715e-07,0.319705208019058,0.425,0.355,0.00333231944175645,"DN T cell","CEP57"
"DHX40",2.28834419003704e-07,0.334208522860294,0.27,0.197,0.00377164889401904,"DN T cell","DHX40"
"PRPF8",2.45073833974699e-07,0.281294425324378,0.577,0.521,0.00403930693157099,"DN T cell","PRPF8"
"CNOT21",2.45208883493159e-07,0.293930949822296,0.64,0.583,0.00404153281773424,"DN T cell","CNOT2"
"KIF2A",2.58114942285454e-07,0.334161938859002,0.439,0.378,0.00425425047874885,"DN T cell","KIF2A"
"LY92",2.75491615897875e-07,0.264096236954407,0.421,0.346,0.00454065281322878,"DN T cell","LY9"
"GABARAPL21",2.87533744021029e-07,0.262825469820921,0.69,0.661,0.00473913116895461,"DN T cell","GABARAPL2"
"CDK171",3.3244615260918e-07,0.264632595377332,0.354,0.266,0.0054793774873045,"DN T cell","CDK17"
"ABCE11",3.5781371684861e-07,0.382954192519834,0.366,0.297,0.0058974856810988,"DN T cell","ABCE1"
"CLCN71",4.38286507231701e-07,0.274806732538404,0.306,0.235,0.0072238382121929,"DN T cell","CLCN7"
"STAT11",4.4185260214388e-07,0.41766736771607,0.565,0.525,0.00728261458853543,"DN T cell","STAT1"
"RNFT1",5.06516709998061e-07,0.261040199024441,0.519,0.463,0.00834840841418804,"DN T cell","RNFT1"
"RMDN1",5.19652586162964e-07,0.262795651046805,0.577,0.519,0.00856491392513797,"DN T cell","RMDN1"
"ALKBH3",5.25325079542279e-07,0.279798519264914,0.252,0.179,0.00865840796101584,"DN T cell","ALKBH3"
"RASGRP22",5.7341733165434e-07,0.255073784705932,0.487,0.413,0.00945106446032683,"DN T cell","RASGRP2"
"CWF19L21",5.86435383892119e-07,0.282039812354665,0.567,0.496,0.00966562799730991,"DN T cell","CWF19L2"
"HSP90AA11",6.94529354986287e-07,0.252185658900731,0.686,0.648,0.011447232828884,"DN T cell","HSP90AA1"
"ZNF2742",7.00448674608866e-07,0.310075353837646,0.336,0.262,0.0115447950549033,"DN T cell","ZNF274"
"FBXO33",7.63352837478071e-07,0.33670923730524,0.499,0.433,0.0125815814673136,"DN T cell","FBXO33"
"HNRNPR2",8.03757789831128e-07,0.257996552920128,0.535,0.474,0.0132475358919967,"DN T cell","HNRNPR"
"ARHGEF181",8.12442075961696e-07,0.289481983111387,0.463,0.392,0.0133906702960007,"DN T cell","ARHGEF18"
"RALGPS11",8.77289153667452e-07,0.263954715847211,0.278,0.198,0.0144594798307469,"DN T cell","RALGPS1"
"RBBP71",8.82374467014254e-07,0.318558993489159,0.322,0.251,0.0145432959653289,"DN T cell","RBBP7"
"JPT12",9.40909242544476e-07,0.258490350020623,0.489,0.419,0.0155080661356181,"DN T cell","JPT1"
"ELP3",9.77682683412485e-07,0.352023096657211,0.3,0.23,0.0161141659880046,"DN T cell","ELP3"
"AKAP7",1.06015868877965e-06,0.331070817963674,0.324,0.251,0.0174735355084661,"DN T cell","AKAP7"
"NFATC23",1.39944979816535e-06,0.257568352282879,0.493,0.411,0.0230657315733613,"DN T cell","NFATC2"
"CLDND1",1.44213287539458e-06,0.321446719691382,0.326,0.261,0.0237692340522535,"DN T cell","CLDND1"
"BARD1",1.46739785747258e-06,0.30986880601536,0.266,0.192,0.0241856514868631,"DN T cell","BARD1"
"RALGAPA13",1.53724461337993e-06,0.305070359628269,0.525,0.448,0.0253368657177279,"DN T cell","RALGAPA1"
"DTX3L1",1.844607553441e-06,0.293978017448072,0.402,0.33,0.0304028216958146,"DN T cell","DTX3L"
"TRIM23",1.99345081883132e-06,0.279372623068263,0.294,0.222,0.0328560563959778,"DN T cell","TRIM23"
"TAF31",2.00223252900998e-06,0.379647664026519,0.394,0.326,0.0330007965431425,"DN T cell","TAF3"
"ZRANB32",2.05927016009677e-06,0.371997510947104,0.443,0.385,0.0339408907787149,"DN T cell","ZRANB3"
"PEX71",2.53248750215841e-06,0.306410186348581,0.338,0.269,0.041740459010575,"DN T cell","PEX7"
"MAP2K5",2.86515192821064e-06,0.322593653553898,0.573,0.527,0.0472234340807677,"DN T cell","MAP2K5"
"NEXN1",3.04148344050624e-06,0.315172592001382,0.419,0.348,0.0501297300664238,"DN T cell","NEXN"
"PKN21",3.1222913716581e-06,0.294490212261989,0.586,0.534,0.0514616063876687,"DN T cell","PKN2"
"PEX14",3.18717719006687e-06,0.398018176081713,0.431,0.376,0.0525310544466822,"DN T cell","PEX14"
"KAT2B2",3.45297212695061e-06,0.26071682491841,0.378,0.307,0.0569118865964,"DN T cell","KAT2B"
"PMS1",3.74426556750452e-06,0.364757012575442,0.394,0.333,0.0617129850836095,"DN T cell","PMS1"
"ANKIB1",3.74426946688328e-06,0.31771197178272,0.527,0.484,0.0617130493531702,"DN T cell","ANKIB1"
"CEP85L",3.77544420422637e-06,0.36134402388009,0.437,0.383,0.062226871374059,"DN T cell","CEP85L"
"RHOA1",3.82223186523776e-06,0.261526626458352,0.753,0.722,0.0629980256028488,"DN T cell","RHOA"
"FRYL2",4.17710255002498e-06,0.271001295092743,0.626,0.571,0.0688470042295117,"DN T cell","FRYL"
"MCM9",4.65811817458332e-06,0.310992430876759,0.366,0.295,0.0767751037534823,"DN T cell","MCM9"
"SP4",6.51989462876431e-06,0.275679098263502,0.451,0.379,0.107460903271293,"DN T cell","SP4"
"SLC12A21",6.64922853660916e-06,0.286255495267054,0.35,0.278,0.109592584740392,"DN T cell","SLC12A2"
"CCDC181",8.14805319938509e-06,0.336209957712633,0.256,0.191,0.134296212832265,"DN T cell","CCDC18"
"XPO4",8.3223002440707e-06,0.289900864892943,0.41,0.349,0.137168152622773,"DN T cell","XPO4"
"STRN32",8.92009073763423e-06,0.26663211148607,0.547,0.504,0.147020935537687,"DN T cell","STRN3"
"MRPS27",1.08293402177868e-05,0.273680864240099,0.31,0.242,0.178489185469562,"DN T cell","MRPS27"
"TMPO",1.1125244888366e-05,0.272320684327144,0.404,0.354,0.183366286250048,"DN T cell","TMPO"
"NRF1",1.2419789105476e-05,0.260785459501421,0.41,0.342,0.204702964036455,"DN T cell","NRF1"
"HIVEP21",1.33701113019271e-05,0.270980660685368,0.27,0.201,0.220366174478362,"DN T cell","HIVEP2"
"TCERG11",1.40059006472651e-05,0.284925376206256,0.453,0.4,0.230845254468224,"DN T cell","TCERG1"
"SPPL31",1.50989725913292e-05,0.280733415152572,0.555,0.5,0.248861266250289,"DN T cell","SPPL3"
"MIB11",1.72297517854122e-05,0.260435135147733,0.388,0.318,0.283980768927164,"DN T cell","MIB1"
"TOPORS",1.76947148566114e-05,0.27849687946595,0.445,0.402,0.29164429026667,"DN T cell","TOPORS"
"EXT21",1.84010058619782e-05,0.270006894571021,0.318,0.252,0.303285378617125,"DN T cell","EXT2"
"ATF11",1.95722016231326e-05,0.263936630074167,0.481,0.427,0.322589027152471,"DN T cell","ATF1"
"DENND4C1",1.96714211911132e-05,0.295618257522776,0.338,0.272,0.324224364071927,"DN T cell","DENND4C"
"PKD2L2",2.00327463694639e-05,0.250510891644943,0.262,0.197,0.330179725661504,"DN T cell","PKD2L2"
"RNF2161",2.10812557880772e-05,0.28557286343516,0.527,0.466,0.347461257899088,"DN T cell","RNF216"
"NOL4L1",2.15882173914293e-05,0.282707125183798,0.278,0.214,0.355816999045538,"DN T cell","NOL4L"
"RFX31",2.27619445516656e-05,0.372547477689087,0.406,0.35,0.375162370100552,"DN T cell","RFX3"
"SETX2",3.13163571649981e-05,0.259341023053994,0.529,0.482,0.516156198793498,"DN T cell","SETX"
"RAB22A",3.50618095341022e-05,0.260942499018514,0.254,0.191,0.577888744741073,"DN T cell","RAB22A"
"RAD51B1",4.16759527851574e-05,0.405802346346466,0.483,0.425,0.686903053804964,"DN T cell","RAD51B"
"FBXO42",4.77953149682606e-05,0.274293751253909,0.4,0.341,0.787762381306871,"DN T cell","FBXO42"
"CEBPZ1",4.98924729465735e-05,0.265798812345533,0.469,0.419,0.822327739105425,"DN T cell","CEBPZ"
"BAZ1B",5.24038483497771e-05,0.258926638105777,0.402,0.351,0.863720228501025,"DN T cell","BAZ1B"
"EIF2B32",6.10742846969508e-05,0.337662556027925,0.36,0.303,1,"DN T cell","EIF2B3"
"RSL24D1",6.40031211236261e-05,0.259163557770167,0.509,0.463,1,"DN T cell","RSL24D1"
"CEP95",8.67501753212168e-05,0.278514361403991,0.423,0.383,1,"DN T cell","CEP95"
"WNK31",9.14926823840881e-05,0.255233789868104,0.465,0.42,1,"DN T cell","WNK3"
"FYTTD1",0.00012238265003082,0.263317776578884,0.352,0.308,1,"DN T cell","FYTTD1"
"STX18",0.000128995814531017,0.315399979161807,0.344,0.289,1,"DN T cell","STX18"
"PRPF3",0.000136180395256555,0.252522942273412,0.27,0.216,1,"DN T cell","PRPF3"
"TNKS21",0.000156538134130363,0.2792171516349,0.511,0.471,1,"DN T cell","TNKS2"
"STAMBPL1",0.000179408207256503,0.253968077265635,0.318,0.265,1,"DN T cell","STAMBPL1"
"PRKACB1",0.000268361928298936,0.312228251696969,0.447,0.394,1,"DN T cell","PRKACB"
"DNAJC12",0.000385834315976118,0.331367365734972,0.515,0.48,1,"DN T cell","DNAJC1"
"NIPSNAP2",0.000473890799447788,0.270354118400686,0.298,0.256,1,"DN T cell","NIPSNAP2"
"MNAT1",0.000524914425366942,0.283022206759413,0.429,0.391,1,"DN T cell","MNAT1"
"PDHX",0.000645411155810456,0.256134814194354,0.258,0.212,1,"DN T cell","PDHX"
"PREPL",0.000647796779800767,0.260201092529008,0.26,0.21,1,"DN T cell","PREPL"
"COMMD101",0.00158102990107734,0.262893092524498,0.543,0.514,1,"DN T cell","COMMD10"
"SHPRH",0.00212999918445508,0.260375091650242,0.306,0.272,1,"DN T cell","SHPRH"
"TBCK",0.00218642367672066,0.321629680428751,0.408,0.378,1,"DN T cell","TBCK"
"PPP1R12B",0.00234349238402984,0.256299420684839,0.296,0.254,1,"DN T cell","PPP1R12B"
"MSH31",0.00372147167603124,0.274790420166773,0.322,0.288,1,"DN T cell","MSH3"
"TUSC31",0.00401752542891533,0.282128444507735,0.469,0.449,1,"DN T cell","TUSC3"
"CSTF3",0.00704856679771367,0.266959497872288,0.404,0.389,1,"DN T cell","CSTF3"
"CFDP1",0.0087739273941157,0.263947554989596,0.497,0.494,1,"DN T cell","CFDP1"
"JCHAIN",0,4.56562940019816,0.971,0.031,0,"Plasma cell","JCHAIN"
"MZB1",0,3.83552946910592,0.936,0.006,0,"Plasma cell","MZB1"
"TXNDC5",0,3.19328716430061,0.939,0.043,0,"Plasma cell","TXNDC5"
"LMAN1",0,3.08406645765027,0.978,0.183,0,"Plasma cell","LMAN1"
"FKBP111",0,2.83619849901543,0.942,0.188,0,"Plasma cell","FKBP11"
"LAP3",0,2.4917902195854,0.981,0.136,0,"Plasma cell","LAP3"
"IRF41",0,2.26963390603974,0.926,0.102,0,"Plasma cell","IRF4"
"RARRES2",0,2.0647774450555,0.897,0.058,0,"Plasma cell","RARRES2"
"PRDM1",0,1.97735885963287,0.923,0.121,0,"Plasma cell","PRDM1"
"TNFRSF17",0,1.80642625825362,0.798,0.002,0,"Plasma cell","TNFRSF17"
"CKAP4",0,1.70347235390004,0.875,0.115,0,"Plasma cell","CKAP4"
"POU2AF11",0,1.63900334046325,0.907,0.043,0,"Plasma cell","POU2AF1"
"CRELD2",0,1.6237763635762,0.801,0.064,0,"Plasma cell","CRELD2"
"SPATS2",0,1.59660300184517,0.913,0.122,0,"Plasma cell","SPATS2"
"PLEKHA81",0,1.57180132578015,0.939,0.161,0,"Plasma cell","PLEKHA8"
"DERL3",0,1.5716558910107,0.833,0.012,0,"Plasma cell","DERL3"
